x,y,z,signal_strength
0.3,1.4,0.4,-69.5
0.3,1.5,0.4,-80.089
0.3,1.6,0.4,-72.64
0.3,1.7,0.4,-77.236
0.3,1.8,0.4,-65.715
0.3,1.9,0.4,-88.299
0.3,2,0.4,-69.17
0.3,2.1,0.4,-86.509
0.3,2.2,0.4,-79.454
0.3,2.3,0.4,-83.615
0.3,2.4,0.4,-71.991
0.3,2.5,0.4,-77.37
0.3,2.6,0.4,-75.08
0.3,2.7,0.4,-76.974
0.3,2.8,0.4,-88.693
0.3,2.9,0.4,-81.516
0.3,3,0.4,-71.172
0.3,3.1,0.4,-81.138
0.3,3.2,0.4,-74.88
0.3,3.3,0.4,-85.721
0.3,3.4,0.4,-85.868
0.3,3.5,0.4,-81.317
0.3,3.6,0.4,-83.068
0.3,3.7,0.4,-95.035
0.3,3.8,0.4,-92.997
0.3,3.9,0.4,-91.842
0.3,4,0.4,-91.85
0.3,4.1,0.4,-91.56
0.3,4.2,0.4,-90.432
0.3,4.3,0.4,-84.758
0.3,4.4,0.4,-89.549
0.3,4.5,0.4,-89.84
0.3,4.6,0.4,-98.351
0.3,4.7,0.4,-90.977
0.3,4.8,0.4,-93.732
0.3,4.9,0.4,-84.519
0.3,5,0.4,-103.25
0.4,-5,0.4,-105.78
0.4,-4.9,0.4,-98.442
0.4,-4.8,0.4,-85.798
0.4,-4.7,0.4,-94.04
0.4,-4.6,0.4,-98.64
0.4,-4.5,0.4,-76.842
0.4,-4.4,0.4,-87.461
0.4,-4.3,0.4,-91.29
0.4,-4.2,0.4,-100.31
0.4,-4.1,0.4,-91.066
0.4,-4,0.4,-76.717
0.4,-3.9,0.4,-88.381
0.4,-3.8,0.4,-86.349
0.4,-3.7,0.4,-87.632
0.4,-3.6,0.4,-78.649
0.4,-3.5,0.4,-86.015
0.4,-3.4,0.4,-84.099
0.4,-3.3,0.4,-87.415
0.4,-3.2,0.4,-94.423
0.4,-3.1,0.4,-85.968
0.4,-3,0.4,-78.141
0.4,-2.9,0.4,-88.547
0.4,-2.8,0.4,-75.038
0.4,-2.7,0.4,-93.753
0.4,-2.6,0.4,-76.214
0.4,-2.5,0.4,-72.239
0.4,-2.4,0.4,-84.831
0.4,-2.3,0.4,-65.296
0.4,-2.2,0.4,-77.154
0.4,-2.1,0.4,-77.487
0.4,-2,0.4,-75.859
0.4,-1.9,0.4,-76.5
0.4,-1.8,0.4,-80.273
0.4,-1.7,0.4,-58.55
0.4,-1.6,0.4,-60.751
0.4,-1.5,0.4,-67.771
0.4,-1.4,0.4,-65.775
0.4,-1.3,0.4,-61.202
0.4,-1.2,0.4,-68.668
0.4,-1.1,0.4,-56.06
0.4,-1,0.4,-59.286
0.4,-0.9,0.4,-58.236
0.4,-0.8,0.4,-58.922
0.4,-0.7,0.4,-54.284
0.4,-0.6,0.4,-62.412
0.4,-0.5,0.4,-59.111
0.4,-0.4,0.4,-47.687
0.4,-0.3,0.4,-54.513
0.4,-0.2,0.4,-45.248
0.4,-0.1,0.4,-45.07
0.4,0,0.4,-39.623
0.4,0.1,0.4,-38.25
0.4,0.2,0.4,-40.859
0.4,0.3,0.4,-53.25
0.4,0.4,0.4,-47.529
0.4,0.5,0.4,-49.52
0.4,0.6,0.4,-50.579
0.4,0.7,0.4,-55.678
0.4,0.8,0.4,-49.417
0.4,0.9,0.4,-58.228
0.4,1,0.4,-64.636
0.4,1.1,0.4,-70.818
0.4,1.2,0.4,-72.376
0.4,1.3,0.4,-72.516
0.4,1.4,0.4,-53.219
0.4,1.5,0.4,-73.012
0.4,1.6,0.4,-69.095
0.4,1.7,0.4,-69.909
0.4,1.8,0.4,-62.97
0.4,1.9,0.4,-70.702
0.4,2,0.4,-82.566
0.4,2.1,0.4,-78.355
0.4,2.2,0.4,-72.365
0.4,2.3,0.4,-92.811
0.4,2.4,0.4,-71.182
0.4,2.5,0.4,-71.758
0.4,2.6,0.4,-82.124
0.4,2.7,0.4,-78.482
0.4,2.8,0.4,-72.329
0.4,2.9,0.4,-69.878
0.4,3,0.4,-85.7
0.4,3.1,0.4,-77.951
0.4,3.2,0.4,-84.74
0.4,3.3,0.4,-90.6
0.4,3.4,0.4,-87.488
0.4,3.5,0.4,-83.345
0.4,3.6,0.4,-85.704
0.4,3.7,0.4,-89.201
0.4,3.8,0.4,-89.278
0.4,3.9,0.4,-81.048
0.4,4,0.4,-91.35
0.4,4.1,0.4,-91.082
0.4,4.2,0.4,-90.879
0.4,4.3,0.4,-90.507
0.4,4.4,0.4,-96.443
0.4,4.5,0.4,-95.159
0.4,4.6,0.4,-81.878
0.4,4.7,0.4,-95.347
0.4,4.8,0.4,-98.758
0.4,4.9,0.4,-99.166
0.4,5,0.4,-104.49
0.5,-5,0.4,-113.67
0.5,-4.9,0.4,-95.814
0.5,-4.8,0.4,-87.684
0.5,-4.7,0.4,-89.257
0.5,-4.6,0.4,-90.635
0.5,-4.5,0.4,-93.17
0.5,-4.4,0.4,-87.1
0.5,-4.3,0.4,-91.72
0.5,-4.2,0.4,-85.372
0.5,-4.1,0.4,-95.787
0.5,-4,0.4,-89.826
0.5,-3.9,0.4,-87.627
0.5,-3.8,0.4,-94.791
0.5,-3.7,0.4,-87.679
0.5,-3.6,0.4,-88.338
0.5,-3.5,0.4,-91.682
0.5,-3.4,0.4,-71.506
0.5,-3.3,0.4,-80.478
0.5,-3.2,0.4,-88.184
0.5,-3.1,0.4,-79.171
0.5,-3,0.4,-79.442
0.5,-2.9,0.4,-92.933
0.5,-2.8,0.4,-82.36
0.5,-2.7,0.4,-81.338
0.5,-2.6,0.4,-85.764
0.5,-2.5,0.4,-76.877
0.5,-2.4,0.4,-76.25
0.5,-2.3,0.4,-78.134
0.5,-2.2,0.4,-83.598
0.5,-2.1,0.4,-76.092
0.5,-2,0.4,-73.322
0.5,-1.9,0.4,-66.748
0.5,-1.8,0.4,-65.503
0.5,-1.7,0.4,-66.732
0.5,-1.6,0.4,-64.43
0.5,-1.5,0.4,-67.844
0.5,-1.4,0.4,-72.677
0.5,-1.3,0.4,-63.829
0.5,-1.2,0.4,-60.772
0.5,-1.1,0.4,-64.53
0.5,-1,0.4,-68.197
0.5,-0.9,0.4,-66.679
0.5,-0.8,0.4,-72.83
0.5,-0.7,0.4,-54.222
0.5,-0.6,0.4,-59.459
0.5,-0.5,0.4,-52.886
0.5,-0.4,0.4,-46.017
0.5,-0.3,0.4,-58.82
0.5,-0.2,0.4,-54.871
0.5,-0.1,0.4,-44.66
0.5,0,0.4,-44.929
0.5,0.1,0.4,-50.468
0.5,0.2,0.4,-47.613
0.5,0.3,0.4,-45.078
0.5,0.4,0.4,-41.133
0.5,0.5,0.4,-58.993
0.5,0.6,0.4,-51.904
0.5,0.7,0.4,-55.347
0.5,0.8,0.4,-57.626
0.5,0.9,0.4,-59.492
0.5,1,0.4,-54.202
0.5,1.1,0.4,-64.087
0.5,1.2,0.4,-63.834
0.5,1.3,0.4,-60.3
0.5,1.4,0.4,-66.738
0.5,1.5,0.4,-70.965
0.5,1.6,0.4,-66.551
0.5,1.7,0.4,-74.414
0.5,1.8,0.4,-80.279
0.5,1.9,0.4,-77.581
0.5,2,0.4,-72.657
0.5,2.1,0.4,-75.189
0.5,2.2,0.4,-71.904
0.5,2.3,0.4,-70.927
0.5,2.4,0.4,-87.111
0.5,2.5,0.4,-83.998
0.5,2.6,0.4,-91.514
0.5,2.7,0.4,-68.245
0.5,2.8,0.4,-82.75
0.5,2.9,0.4,-84.956
0.5,3,0.4,-85.733
0.5,3.1,0.4,-88.574
0.5,3.2,0.4,-87.466
0.5,3.3,0.4,-83.942
0.5,3.4,0.4,-85.531
0.5,3.5,0.4,-94.528
0.5,3.6,0.4,-83.849
0.5,3.7,0.4,-95.584
0.5,3.8,0.4,-94.368
0.5,3.9,0.4,-88.068
0.5,4,0.4,-89.77
0.5,4.1,0.4,-88.832
0.5,4.2,0.4,-90.143
0.5,4.3,0.4,-93.971
0.5,4.4,0.4,-90.094
0.5,4.5,0.4,-96.956
0.5,4.6,0.4,-92.596
0.5,4.7,0.4,-92.726
0.5,4.8,0.4,-81.702
0.5,4.9,0.4,-93.375
0.5,5,0.4,-111.81
0.6,-5,0.4,-114.83
0.6,-4.9,0.4,-85.417
0.6,-4.8,0.4,-90.461
0.6,-4.7,0.4,-77.858
0.6,-4.6,0.4,-87.645
0.6,-4.5,0.4,-87.783
0.6,-4.4,0.4,-87.814
0.6,-4.3,0.4,-95.044
0.6,-4.2,0.4,-97.525
0.6,-4.1,0.4,-88.424
0.6,-4,0.4,-100.92
0.6,-3.9,0.4,-79.814
0.6,-3.8,0.4,-86.418
0.6,-3.7,0.4,-81.098
0.6,-3.6,0.4,-91.805
0.6,-3.5,0.4,-85.686
0.6,-3.4,0.4,-81.137
0.6,-3.3,0.4,-79.711
0.6,-3.2,0.4,-80.73
0.6,-3.1,0.4,-85.474
0.6,-3,0.4,-88.931
0.6,-2.9,0.4,-79.854
0.6,-2.8,0.4,-84.687
0.6,-2.7,0.4,-83.46
0.6,-2.6,0.4,-80.543
0.6,-2.5,0.4,-81.538
0.6,-2.4,0.4,-81.768
0.6,-2.3,0.4,-83.894
0.6,-2.2,0.4,-76.752
0.6,-2.1,0.4,-75.35
0.6,-2,0.4,-73.737
0.6,-1.9,0.4,-78.534
0.6,-1.8,0.4,-68.949
0.6,-1.7,0.4,-71.641
0.6,-1.6,0.4,-61.677
0.6,-1.5,0.4,-64.52
0.6,-1.4,0.4,-73.818
0.6,-1.3,0.4,-61.399
0.6,-1.2,0.4,-63.765
0.6,-1.1,0.4,-63.709
0.6,-1,0.4,-56.974
0.6,-0.9,0.4,-55.72
0.6,-0.8,0.4,-64.601
0.6,-0.7,0.4,-48.237
0.6,-0.6,0.4,-55.205
0.6,-0.5,0.4,-57.527
0.6,-0.4,0.4,-39.03
0.6,-0.3,0.4,-45.676
0.6,-0.2,0.4,-49.364
0.6,-0.1,0.4,-53.858
0.6,0,0.4,-55.925
0.6,0.1,0.4,-55.545
0.6,0.2,0.4,-56.07
0.6,0.3,0.4,-50.671
0.6,0.4,0.4,-60.268
0.6,0.5,0.4,-47.5
0.6,0.6,0.4,-51.16
0.6,0.7,0.4,-48.368
0.6,0.8,0.4,-59.623
0.6,0.9,0.4,-58.796
0.6,1,0.4,-50.627
0.6,1.1,0.4,-57.198
0.6,1.2,0.4,-56.615
0.6,1.3,0.4,-72.085
0.6,1.4,0.4,-60.495
0.6,1.5,0.4,-69.353
0.6,1.6,0.4,-71.598
0.6,1.7,0.4,-77.626
0.6,1.8,0.4,-73.417
0.6,1.9,0.4,-69.968
0.6,2,0.4,-70.892
0.6,2.1,0.4,-74.8
0.6,2.2,0.4,-83.951
0.6,2.3,0.4,-80.972
0.6,2.4,0.4,-67.693
0.6,2.5,0.4,-75.209
0.6,2.6,0.4,-79.71
0.6,2.7,0.4,-67.838
0.6,2.8,0.4,-79.269
0.6,2.9,0.4,-91.801
0.6,3,0.4,-86.902
0.6,3.1,0.4,-83.508
0.6,3.2,0.4,-72.154
0.6,3.3,0.4,-84.417
0.6,3.4,0.4,-76.838
0.6,3.5,0.4,-83.873
0.6,3.6,0.4,-85.037
0.6,3.7,0.4,-87.843
0.6,3.8,0.4,-83.806
0.6,3.9,0.4,-92.782
0.6,4,0.4,-88.768
0.6,4.1,0.4,-83.1
0.6,4.2,0.4,-96.059
0.6,4.3,0.4,-85.831
0.6,4.4,0.4,-89.896
0.6,4.5,0.4,-94.513
0.6,4.6,0.4,-98.033
0.6,4.7,0.4,-94.581
0.6,4.8,0.4,-80.264
0.6,4.9,0.4,-95.986
0.6,5,0.4,-113.93
0.7,-5,0.4,-115.74
0.7,-4.9,0.4,-92.58
0.7,-4.8,0.4,-99.741
0.7,-4.7,0.4,-89.534
0.7,-4.6,0.4,-86.447
0.7,-4.5,0.4,-94.047
0.7,-4.4,0.4,-93.43
0.7,-4.3,0.4,-95.311
0.7,-4.2,0.4,-83.576
0.7,-4.1,0.4,-93.41
0.7,-4,0.4,-86.044
0.7,-3.9,0.4,-92.649
0.7,-3.8,0.4,-91.072
0.7,-3.7,0.4,-97.58
0.7,-3.6,0.4,-79.968
0.7,-3.5,0.4,-89.901
0.7,-3.4,0.4,-78.235
0.7,-3.3,0.4,-82.745
0.7,-3.2,0.4,-85.527
0.7,-3.1,0.4,-75.69
0.7,-3,0.4,-80.548
0.7,-2.9,0.4,-73.01
0.7,-2.8,0.4,-82.37
0.7,-2.7,0.4,-78.206
0.7,-2.6,0.4,-91.58
0.7,-2.5,0.4,-77.612
0.7,-2.4,0.4,-82.937
0.7,-2.3,0.4,-79.076
0.7,-2.2,0.4,-74.889
0.7,-2.1,0.4,-85.138
0.7,-2,0.4,-75.044
0.7,-1.9,0.4,-57.636
0.7,-1.8,0.4,-78.722
0.7,-1.7,0.4,-69.902
0.7,-1.6,0.4,-70.188
0.7,-1.5,0.4,-65.313
0.7,-1.4,0.4,-71.666
0.7,-1.3,0.4,-70.635
0.7,-1.2,0.4,-64.795
0.7,-1.1,0.4,-68.905
0.7,-1,0.4,-66.715
0.7,-0.9,0.4,-53.638
0.7,-0.8,0.4,-60.886
0.7,-0.7,0.4,-67.927
0.7,-0.6,0.4,-57.786
0.7,-0.5,0.4,-67.743
0.7,-0.4,0.4,-59.636
0.7,-0.3,0.4,-49.883
0.7,-0.2,0.4,-59.225
0.7,-0.1,0.4,-57.384
0.7,0,0.4,-46.537
0.7,0.1,0.4,-60.495
0.7,0.2,0.4,-65.793
0.7,0.3,0.4,-54.223
0.7,0.4,0.4,-47.761
0.7,0.5,0.4,-51.248
0.7,0.6,0.4,-57.077
0.7,0.7,0.4,-59.282
0.7,0.8,0.4,-54.63
0.7,0.9,0.4,-68.166
0.7,1,0.4,-56.962
0.7,1.1,0.4,-70.032
0.7,1.2,0.4,-72.907
0.7,1.3,0.4,-65.716
0.7,1.4,0.4,-76.64
0.7,1.5,0.4,-73.769
0.7,1.6,0.4,-69.419
0.7,1.7,0.4,-72.1
0.7,1.8,0.4,-66.482
0.7,1.9,0.4,-68.178
0.7,2,0.4,-68.846
0.7,2.1,0.4,-81.199
0.7,2.2,0.4,-74.882
0.7,2.3,0.4,-76.673
0.7,2.4,0.4,-71.529
0.7,2.5,0.4,-73.678
0.7,2.6,0.4,-86.451
0.7,2.7,0.4,-67.466
0.7,2.8,0.4,-80.587
0.7,2.9,0.4,-75.556
0.7,3,0.4,-81.716
0.7,3.1,0.4,-89.573
0.7,3.2,0.4,-90.6
0.7,3.3,0.4,-88.107
0.7,3.4,0.4,-72.824
0.7,3.5,0.4,-82.187
0.7,3.6,0.4,-96.783
0.7,3.7,0.4,-80.354
0.7,3.8,0.4,-85.852
0.7,3.9,0.4,-81.721
0.7,4,0.4,-83.48
0.7,4.1,0.4,-85.061
0.7,4.2,0.4,-84.291
0.7,4.3,0.4,-93.304
0.7,4.4,0.4,-85.614
0.7,4.5,0.4,-93.914
0.7,4.6,0.4,-80.275
0.7,4.7,0.4,-105.48
0.7,4.8,0.4,-96.598
0.7,4.9,0.4,-96.533
0.7,5,0.4,-112.54
0.8,-5,0.4,-111.52
0.8,-4.9,0.4,-94.905
0.8,-4.8,0.4,-91.029
0.8,-4.7,0.4,-87.976
0.8,-4.6,0.4,-98.378
0.8,-4.5,0.4,-81.964
0.8,-4.4,0.4,-85.758
0.8,-4.3,0.4,-87.391
0.8,-4.2,0.4,-95.277
0.8,-4.1,0.4,-89.175
0.8,-4,0.4,-95.658
0.8,-3.9,0.4,-83.397
0.8,-3.8,0.4,-90.111
0.8,-3.7,0.4,-93.814
0.8,-3.6,0.4,-84.965
0.8,-3.5,0.4,-84.746
0.8,-3.4,0.4,-90.662
0.8,-3.3,0.4,-86.684
0.8,-3.2,0.4,-95.334
0.8,-3.1,0.4,-83.002
0.8,-3,0.4,-87.954
0.8,-2.9,0.4,-83.057
0.8,-2.8,0.4,-85.098
0.8,-2.7,0.4,-80.095
0.8,-2.6,0.4,-83.05
0.8,-2.5,0.4,-76.724
0.8,-2.4,0.4,-71.821
0.8,-2.3,0.4,-73.45
0.8,-2.2,0.4,-67.364
0.8,-2.1,0.4,-77.716
0.8,-2,0.4,-73.58
0.8,-1.9,0.4,-79.72
0.8,-1.8,0.4,-63.113
0.8,-1.7,0.4,-74.527
0.8,-1.6,0.4,-76.867
0.8,-1.5,0.4,-70.691
0.8,-1.4,0.4,-69.12
0.8,-1.3,0.4,-67.132
0.8,-1.2,0.4,-83.147
0.8,-1.1,0.4,-63.781
0.8,-1,0.4,-71.173
0.8,-0.9,0.4,-66.857
0.8,-0.8,0.4,-58.902
0.8,-0.7,0.4,-70.206
0.8,-0.6,0.4,-55.495
0.8,-0.5,0.4,-60.376
0.8,-0.4,0.4,-57.849
0.8,-0.3,0.4,-57.081
0.8,-0.2,0.4,-64.199
0.8,-0.1,0.4,-46.802
0.8,0,0.4,-52.132
0.8,0.1,0.4,-55.266
0.8,0.2,0.4,-60.866
0.8,0.3,0.4,-56.531
0.8,0.4,0.4,-54.066
0.8,0.5,0.4,-64.542
0.8,0.6,0.4,-54.953
0.8,0.7,0.4,-72.98
0.8,0.8,0.4,-66.322
0.8,0.9,0.4,-58.449
0.8,1,0.4,-60.782
0.8,1.1,0.4,-55.155
0.8,1.2,0.4,-64.164
0.8,1.3,0.4,-70.89
0.8,1.4,0.4,-54.556
0.8,1.5,0.4,-66.435
0.8,1.6,0.4,-68.332
0.8,1.7,0.4,-70.937
0.8,1.8,0.4,-80.699
0.8,1.9,0.4,-80.674
0.8,2,0.4,-75.804
0.8,2.1,0.4,-84.08
0.8,2.2,0.4,-79.876
0.8,2.3,0.4,-82.818
0.8,2.4,0.4,-85.277
0.8,2.5,0.4,-84.345
0.8,2.6,0.4,-76.929
0.8,2.7,0.4,-80.321
0.8,2.8,0.4,-89.131
0.8,2.9,0.4,-82.665
0.8,3,0.4,-91.404
0.8,3.1,0.4,-80.987
0.8,3.2,0.4,-87.05
0.8,3.3,0.4,-93.744
0.8,3.4,0.4,-80.474
0.8,3.5,0.4,-84.705
0.8,3.6,0.4,-85.401
0.8,3.7,0.4,-92.711
0.8,3.8,0.4,-85.066
0.8,3.9,0.4,-92.912
0.8,4,0.4,-85.028
0.8,4.1,0.4,-95.065
0.8,4.2,0.4,-96.958
0.8,4.3,0.4,-88.707
0.8,4.4,0.4,-89.818
0.8,4.5,0.4,-95.55
0.8,4.6,0.4,-91.231
0.8,4.7,0.4,-83.533
0.8,4.8,0.4,-91.438
0.8,4.9,0.4,-88.488
0.8,5,0.4,-109.35
0.9,-5,0.4,-102.03
0.9,-4.9,0.4,-99.209
0.9,-4.8,0.4,-95.465
0.9,-4.7,0.4,-83.893
0.9,-4.6,0.4,-96.976
0.9,-4.5,0.4,-94.784
0.9,-4.4,0.4,-94.189
0.9,-4.3,0.4,-88.178
0.9,-4.2,0.4,-89.094
0.9,-4.1,0.4,-91.696
0.9,-4,0.4,-92.144
0.9,-3.9,0.4,-92.007
0.9,-3.8,0.4,-96.212
0.9,-3.7,0.4,-81.803
0.9,-3.6,0.4,-76.313
0.9,-3.5,0.4,-88.225
0.9,-3.4,0.4,-85.666
0.9,-3.3,0.4,-88.436
0.9,-3.2,0.4,-74.498
0.9,-3.1,0.4,-74.465
0.9,-3,0.4,-77.009
0.9,-2.9,0.4,-89.784
0.9,-2.8,0.4,-76.126
0.9,-2.7,0.4,-82.866
0.9,-2.6,0.4,-71.995
0.9,-2.5,0.4,-87.174
0.9,-2.4,0.4,-78.915
0.9,-2.3,0.4,-83.238
0.9,-2.2,0.4,-75.61
0.9,-2.1,0.4,-86.171
0.9,-2,0.4,-79.043
0.9,-1.9,0.4,-69.768
0.9,-1.8,0.4,-72.278
0.9,-1.7,0.4,-72.496
0.9,-1.6,0.4,-76.933
0.9,-1.5,0.4,-68.274
0.9,-1.4,0.4,-60.559
0.9,-1.3,0.4,-66.894
0.9,-1.2,0.4,-64.979
0.9,-1.1,0.4,-69.978
0.9,-1,0.4,-69.545
0.9,-0.9,0.4,-58.215
0.9,-0.8,0.4,-57.508
0.9,-0.7,0.4,-67.903
0.9,-0.6,0.4,-66.504
0.9,-0.5,0.4,-63.408
0.9,-0.4,0.4,-62.118
0.9,-0.3,0.4,-62.132
0.9,-0.2,0.4,-59.253
0.9,-0.1,0.4,-49.867
0.9,0,0.4,-62.51
0.9,0.1,0.4,-54.464
0.9,0.2,0.4,-63.803
0.9,0.3,0.4,-55.506
0.9,0.4,0.4,-56.607
0.9,0.5,0.4,-63.384
0.9,0.6,0.4,-63.506
0.9,0.7,0.4,-62.838
0.9,0.8,0.4,-59.835
0.9,0.9,0.4,-70.307
0.9,1,0.4,-73.946
0.9,1.1,0.4,-70.136
0.9,1.2,0.4,-60.472
0.9,1.3,0.4,-70.171
0.9,1.4,0.4,-69.971
0.9,1.5,0.4,-73.863
0.9,1.6,0.4,-71.302
0.9,1.7,0.4,-72.757
0.9,1.8,0.4,-74.749
0.9,1.9,0.4,-79.936
0.9,2,0.4,-78.608
0.9,2.1,0.4,-65.879
0.9,2.2,0.4,-78.92
0.9,2.3,0.4,-72.131
0.9,2.4,0.4,-83.104
0.9,2.5,0.4,-83.931
0.9,2.6,0.4,-72.21
0.9,2.7,0.4,-82.832
0.9,2.8,0.4,-79.188
0.9,2.9,0.4,-87.339
0.9,3,0.4,-91.744
0.9,3.1,0.4,-85.73
0.9,3.2,0.4,-80.222
0.9,3.3,0.4,-83.118
0.9,3.4,0.4,-93.23
0.9,3.5,0.4,-83.836
0.9,3.6,0.4,-81.059
0.9,3.7,0.4,-79.013
0.9,3.8,0.4,-75.769
0.9,3.9,0.4,-101.8
0.9,4,0.4,-85.383
0.9,4.1,0.4,-99.883
0.9,4.2,0.4,-85.226
0.9,4.3,0.4,-74.153
0.9,4.4,0.4,-93.846
0.9,4.5,0.4,-89.494
0.9,4.6,0.4,-108.66
0.9,4.7,0.4,-97.034
0.9,4.8,0.4,-95.252
0.9,4.9,0.4,-88.06
0.9,5,0.4,-107.31
1,-5,0.4,-109.72
1,-4.9,0.4,-98.205
1,-4.8,0.4,-96.596
1,-4.7,0.4,-91.094
1,-4.6,0.4,-99.526
1,-4.5,0.4,-89.923
1,-4.4,0.4,-103.2
1,-4.3,0.4,-88.453
1,-4.2,0.4,-90.99
1,-4.1,0.4,-87.234
1,-4,0.4,-83.25
1,-3.9,0.4,-83.498
1,-3.8,0.4,-80.293
1,-3.7,0.4,-86.755
1,-3.6,0.4,-89.578
1,-3.5,0.4,-82.457
1,-3.4,0.4,-88.784
1,-3.3,0.4,-87.296
1,-3.2,0.4,-81.686
1,-3.1,0.4,-84.942
1,-3,0.4,-89.064
1,-2.9,0.4,-80.916
1,-2.8,0.4,-87.41
1,-2.7,0.4,-88.974
1,-2.6,0.4,-82.545
1,-2.5,0.4,-85.343
1,-2.4,0.4,-89.265
1,-2.3,0.4,-76.392
1,-2.2,0.4,-86.667
1,-2.1,0.4,-89.318
1,-2,0.4,-73.991
1,-1.9,0.4,-81.544
1,-1.8,0.4,-69.95
1,-1.7,0.4,-66.5
1,-1.6,0.4,-77.805
1,-1.5,0.4,-76.752
1,-1.4,0.4,-72.832
1,-1.3,0.4,-67.701
1,-1.2,0.4,-62.174
1,-1.1,0.4,-68.664
1,-1,0.4,-64.546
1,-0.9,0.4,-70.978
1,-0.8,0.4,-63.852
1,-0.7,0.4,-56.122
1,-0.6,0.4,-66.493
1,-0.5,0.4,-70.62
1,-0.4,0.4,-51.346
1,-0.3,0.4,-52.984
1,-0.2,0.4,-54.529
1,-0.1,0.4,-60.421
1,0,0.4,-65.981
1,0.1,0.4,-63.998
1,0.2,0.4,-53.24
1,0.3,0.4,-58.618
1,0.4,0.4,-60.707
1,0.5,0.4,-67.828
1,0.6,0.4,-65.196
1,0.7,0.4,-62.211
1,0.8,0.4,-67.889
1,0.9,0.4,-67.88
1,1,0.4,-60.422
1,1.1,0.4,-65.98
1,1.2,0.4,-57.901
1,1.3,0.4,-71.626
1,1.4,0.4,-80.131
1,1.5,0.4,-64.264
1,1.6,0.4,-73.845
1,1.7,0.4,-76.834
1,1.8,0.4,-68.241
1,1.9,0.4,-71.011
1,2,0.4,-81.096
1,2.1,0.4,-82.134
1,2.2,0.4,-75.158
1,2.3,0.4,-83.726
1,2.4,0.4,-83.334
1,2.5,0.4,-77.821
1,2.6,0.4,-85.123
1,2.7,0.4,-91.026
1,2.8,0.4,-89.956
1,2.9,0.4,-85.618
1,3,0.4,-77.531
1,3.1,0.4,-80.561
1,3.2,0.4,-85.23
1,3.3,0.4,-94.863
1,3.4,0.4,-85.519
1,3.5,0.4,-86.858
1,3.6,0.4,-80.965
1,3.7,0.4,-78.546
1,3.8,0.4,-85.836
1,3.9,0.4,-83.052
1,4,0.4,-92.877
1,4.1,0.4,-89.01
1,4.2,0.4,-94.471
1,4.3,0.4,-92.873
1,4.4,0.4,-95.565
1,4.5,0.4,-93.497
1,4.6,0.4,-90.336
1,4.7,0.4,-88.928
1,4.8,0.4,-104.03
1,4.9,0.4,-101.82
1,5,0.4,-98.867
1.1,-5,0.4,-103.7
1.1,-4.9,0.4,-86.358
1.1,-4.8,0.4,-102.12
1.1,-4.7,0.4,-89.964
1.1,-4.6,0.4,-89.749
1.1,-4.5,0.4,-97.657
1.1,-4.4,0.4,-88.946
1.1,-4.3,0.4,-89.993
1.1,-4.2,0.4,-85.032
1.1,-4.1,0.4,-81.893
1.1,-4,0.4,-82.49
1.1,-3.9,0.4,-96.533
1.1,-3.8,0.4,-86.117
1.1,-3.7,0.4,-83.392
1.1,-3.6,0.4,-93.928
1.1,-3.5,0.4,-93.829
1.1,-3.4,0.4,-92.333
1.1,-3.3,0.4,-83.153
1.1,-3.2,0.4,-89.107
1.1,-3.1,0.4,-90.098
1.1,-3,0.4,-86.702
1.1,-2.9,0.4,-79.594
1.1,-2.8,0.4,-85.662
1.1,-2.7,0.4,-80.713
1.1,-2.6,0.4,-75.957
1.1,-2.5,0.4,-82.023
1.1,-2.4,0.4,-78.908
1.1,-2.3,0.4,-87.435
1.1,-2.2,0.4,-72.447
1.1,-2.1,0.4,-75.37
1.1,-2,0.4,-72.764
1.1,-1.9,0.4,-76.307
1.1,-1.8,0.4,-79.083
1.1,-1.7,0.4,-74.856
1.1,-1.6,0.4,-73.242
1.1,-1.5,0.4,-66.574
1.1,-1.4,0.4,-72.473
1.1,-1.3,0.4,-86.992
1.1,-1.2,0.4,-71.389
1.1,-1.1,0.4,-61.909
1.1,-1,0.4,-69.154
1.1,-0.9,0.4,-69.373
1.1,-0.8,0.4,-74.472
1.1,-0.7,0.4,-77.859
1.1,-0.6,0.4,-60.787
1.1,-0.5,0.4,-67.779
1.1,-0.4,0.4,-65.104
1.1,-0.3,0.4,-66.76
1.1,-0.2,0.4,-65.82
1.1,-0.1,0.4,-61.763
1.1,0,0.4,-56.383
1.1,0.1,0.4,-50.681
1.1,0.2,0.4,-61.02
1.1,0.3,0.4,-60.815
1.1,0.4,0.4,-59.938
1.1,0.5,0.4,-64.994
1.1,0.6,0.4,-53.612
1.1,0.7,0.4,-70.893
1.1,0.8,0.4,-62.055
1.1,0.9,0.4,-65.167
1.1,1,0.4,-75.078
1.1,1.1,0.4,-67.871
1.1,1.2,0.4,-58.512
1.1,1.3,0.4,-68.14
1.1,1.4,0.4,-64.536
1.1,1.5,0.4,-69.417
1.1,1.6,0.4,-74.363
1.1,1.7,0.4,-71.85
1.1,1.8,0.4,-77.41
1.1,1.9,0.4,-83.289
1.1,2,0.4,-67.286
1.1,2.1,0.4,-67.575
1.1,2.2,0.4,-69.463
1.1,2.3,0.4,-80.486
1.1,2.4,0.4,-81.08
1.1,2.5,0.4,-83.312
1.1,2.6,0.4,-82.781
